release_date,budget,revenue_worldwide,runtime,genres,cast_popularity_mean,cast_popularity_max,director_popularity,original_language,imdb_rating,imdb_votes,mpaa_rating,domestic_box_office,rotten_tomatoes_score,metacritic_score,season
2010-07-29,35000000.0,83977925.5,76,"['Animation', 'Adventure', 'Family', 'Fantasy']",2.258,4.6451,0.2281,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2017-09-29,35000000.0,33109.0,103,"['Drama', 'Thriller']",1.0096,1.8911,0.18130000000000002,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2014-05-16,35000000.0,4507463.0,96,['Thriller'],5.446166666666667,6.6943,0.4228,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2018-09-21,7000000.0,2900000.0,108,"['Thriller', 'Horror', 'Comedy']",0.980433333333333,1.7176,1.3177,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2023-03-11,35000000.0,83977925.5,99,"['Drama', 'History']",0.979466666666666,1.3481,2.683,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2012-03-02,10495000.0,9303603.0,120,"['Comedy', 'Drama']",0.7126,0.9824,0.6792,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2022-03-04,35000000.0,131465.0,96,"['Science Fiction', 'Drama']",2.6222,5.364,1.0516,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2021-10-22,35000000.0,83977925.5,137,['Western'],3.662166666666666,6.3205,0.1208,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2023-08-25,11300000.0,12976079.0,91,['Comedy'],2.5704000000000002,4.2729,0.3608,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2015-12-25,11332619.0,83977925.5,164,"['Drama', 'History', 'Romance']",1.102266666666666,1.4184,0.28750000000000003,es,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2022-07-20,24500000.0,12109608.0,142,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']",2.6324,3.237,0.9468000000000001,ko,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2006-11-14,150000000.0,599045960.0,144,"['Adventure', 'Action', 'Thriller']",7.518466666666666,7.9106000000000005,0.7261000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2019-12-25,40000000.0,332103783.0,135,"['Drama', 'Romance', 'History']",6.038200000000001,8.5004,2.296,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2011-12-10,35000000.0,83977925.5,98,"['Romance', 'Comedy']",0.48910000000000003,0.9585,0.1448,fr,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2002-03-22,54000000.0,155010032.0,117,"['Fantasy', 'Horror', 'Action', 'Thriller']",3.0846999999999998,4.4644,3.3846,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2012-01-27,5000000.0,3300000.0,105,"['Action', 'Drama', 'Crime']",0.764866666666666,0.9824,0.48650000000000004,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2012-02-16,35000000.0,83977925.5,45,"['Animation', 'Family', 'Fantasy']",0.8094999999999991,1.3940000000000001,0.2866,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2015-12-25,50000000.0,242786137.0,96,['Comedy'],6.5564,11.0899,0.721,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2021-06-05,35000000.0,83977925.5,88,"['TV Movie', 'Thriller', 'Crime', 'Mystery']",1.570933333333333,1.927,0.39280000000000004,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2024-07-26,35000000.0,5067608.0,94,"['Comedy', 'Drama']",1.013133333333333,2.2086,0.6001000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2023-05-31,100000000.0,690897910.0,140,"['Animation', 'Action', 'Adventure', 'Science Fiction']",4.208200000000001,9.7636,0.241,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2011-01-05,5000000.0,83977925.5,87,"['Comedy', 'Romance']",1.176,2.7483,0.4535,fr,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2025-05-08,45000000.0,105456077.0,94,"['Action', 'Adventure', 'Drama']",6.699166666666667,15.2731,0.5063,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2021-12-15,200000000.0,1921847111.0,148,"['Action', 'Adventure', 'Science Fiction']",5.622333333333333,6.9304,0.8963000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2022-12-07,90000000.0,484700000.0,103,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Family']",5.0322,8.5016,0.6910000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2007-09-26,16000000.0,2849142.0,113,['Drama'],4.137633333333333,6.6675,0.7433000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2022-08-05,35000000.0,83977925.5,105,"['Animation', 'Adventure', 'Comedy', 'Fantasy']",2.5241,4.6901,0.2642,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2024-08-13,80000000.0,350865342.0,119,"['Horror', 'Science Fiction']",3.098266666666667,6.7722,0.7608,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2024-09-18,20000000.0,21768945.0,101,['Horror'],2.4443,6.6675,0.6238,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2022-05-24,35000000.0,83977925.5,79,"['Animation', 'Action', 'Comedy']",1.7115,2.3119,0.2584,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2014-10-24,35000000.0,1472431.0,100,"['Drama', 'Comedy', 'Fantasy']",0.017666666666666,0.038700000000000005,0.44010000000000005,sv,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2024-04-10,50000000.0,126542249.0,109,"['War', 'Action', 'Drama']",5.582266666666666,6.7722,2.075,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2014-03-21,17000000.0,29789000.0,113,['Drama'],1.417433333333333,2.4146,0.253,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2002-11-17,142000000.0,431971116.0,133,"['Adventure', 'Action', 'Thriller']",4.200466666666666,6.6675,1.0124,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2013-06-30,35000000.0,83977925.5,99,"['Drama', 'Thriller', 'Action']",2.4746333333333332,3.6777,0.5945,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2022-12-25,35000000.0,83977925.5,35,"['Animation', 'Family', 'Adventure', 'Fantasy']",3.244866666666667,6.3205,0.23650000000000002,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2018-11-22,16000000.0,72282227.0,103,"['Romance', 'Comedy']",3.293266666666666,4.1214,1.0056,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2013-01-10,38600000.0,64076736.0,130,"['Action', 'Drama', 'History']",5.451966666666667,10.0432,3.088,zh,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2022-09-27,30000000.0,83977925.5,104,"['Fantasy', 'Comedy', 'Family']",1.9414333333333331,2.2122,0.5817,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2000-07-27,84000000.0,123307945.0,107,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",2.6623333333333328,4.9304,1.0056,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2013-08-01,39200000.0,86758912.0,127,"['Action', 'Science Fiction', 'Drama']",4.244533333333334,6.3329,3.6905,ko,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2002-03-27,35000000.0,5126264.0,92,"['Drama', 'Romance', 'Thriller']",1.208366666666666,2.3836,0.1786,fr,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2024-10-04,35000000.0,500000.0,119,"['Drama', 'Action', 'Horror']",0.7538,1.4196,0.2082,es,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2012-07-21,35000000.0,55262158.0,117,"['Animation', 'Family', 'Drama', 'Fantasy']",1.357899999999999,1.9264000000000001,1.7551,ja,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2022-08-05,3000000.0,13900000.0,94,"['Horror', 'Comedy', 'Mystery']",2.516,4.7091,1.311,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2002-04-13,7000000.0,83977925.5,116,"['Adventure', 'Comedy', 'Fantasy', 'Drama']",4.329666666666667,5.9864,0.5473,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2005-09-12,40000000.0,118133252.0,77,"['Romance', 'Fantasy', 'Animation']",4.850766666666667,6.6058,3.3036,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2005-12-16,35000000.0,23941317.0,99,"['Romance', 'Comedy']",0.252866666666666,0.3497,0.3497,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2023-09-01,35000000.0,83977925.5,96,"['Drama', 'Thriller']",0.8764000000000001,1.3339,1.3339,sv,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2005-11-20,14000000.0,83977925.5,173,"['Adventure', 'Thriller', 'Action', 'TV Movie']",1.875233333333333,2.0815,0.6007,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2011-03-02,135000000.0,245700000.0,112,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",6.9345,13.0831,0.8297,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2020-05-05,35000000.0,83977925.5,90,"['Animation', 'Action', 'Adventure', 'Fantasy']",2.036466666666666,3.3835,0.2584,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2004-03-06,35000000.0,10079829.0,100,"['Animation', 'Drama', 'Science Fiction']",2.8574,3.2359,1.6663999999999999,ja,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2005-01-28,20000000.0,12693645.0,98,"['Action', 'Fantasy', 'Horror']",2.9781,3.6721,0.5945,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2020-10-13,35000000.0,83977925.5,31,"['Animation', 'Action']",1.8037,2.6114,0.2237,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2003-11-26,60000000.0,38364277.0,135,"['Thriller', 'Western', 'Adventure']",2.9623,3.7518000000000002,3.2857,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2020-08-23,35000000.0,83977925.5,87,"['Animation', 'Action', 'Science Fiction']",1.4097666666666662,2.2816,0.33630000000000004,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2020-02-24,35000000.0,83977925.5,84,"['Science Fiction', 'Animation', 'Action']",2.516866666666666,3.7815000000000003,0.4642,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2022-03-04,98616.0,83977925.5,101,"['Action', 'Thriller', 'Crime', 'Drama']",2.432899999999999,4.8908000000000005,0.2896,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2007-07-27,35000000.0,9000000.0,101,"['Fantasy', 'Drama', 'Thriller']",2.071866666666666,3.1087,3.1087,zh,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2004-06-23,37000000.0,113100000.0,109,"['Comedy', 'Crime']",3.347666666666666,6.4707,1.7772000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2010-03-03,200000000.0,1025467110.0,108,"['Family', 'Fantasy', 'Adventure']",7.1126,12.1024,3.3036,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2010-07-08,69000000.0,543284256.0,95,"['Family', 'Comedy', 'Animation', 'Science Fiction']",4.204266666666666,7.1294,0.855,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2019-02-08,20000000.0,69766483.0,117,"['Comedy', 'Romance']",2.016133333333333,3.2439999999999998,0.6306,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2008-10-10,15000000.0,49259766.0,131,"['Drama', 'Thriller', 'War']",4.8064,6.5245,1.3094999999999999,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2020-06-18,35000000.0,83977925.5,104,"['Animation', 'Drama', 'Romance', 'Fantasy']",3.007333333333333,4.3154,0.8787,ja,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2022-06-29,85000000.0,940203765.0,87,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction', 'Fantasy']",2.0862,3.7352,0.44530000000000003,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2000-03-03,35000000.0,83977925.5,108,['Comedy'],0.43166666666666603,0.6792,0.6792,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2017-05-25,69000000.0,177900000.0,116,"['Comedy', 'Action', 'Crime']",6.4114,7.9015,0.8385,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2008-07-23,5900000.0,13200000.0,114,['Drama'],0.5155666666666661,0.6575000000000001,0.2227,fr,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2015-03-24,30000000.0,91709827.0,123,"['Action', 'Drama']",5.440133333333333,7.5337,1.2413,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2000-12-15,70000000.0,374100000.0,127,"['Comedy', 'Romance']",5.2088,6.4233,1.8161,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2008-03-07,35000000.0,16724933.0,92,"['Drama', 'Comedy', 'Romance']",5.328466666666666,9.3741,0.33940000000000003,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2023-06-06,195000000.0,441381193.0,127,"['Science Fiction', 'Adventure', 'Action']",1.7818333333333332,2.7119999999999997,0.28290000000000004,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2003-07-15,35000000.0,83977925.5,93,"['Action', 'Thriller', 'Horror']",3.7779,6.4042,0.2983,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2015-12-16,35000000.0,83977925.5,102,"['Comedy', 'Drama']",0.47403333333333303,0.9031,0.15480000000000002,fr,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2017-05-09,97000000.0,240891763.0,122,"['Horror', 'Science Fiction', 'Thriller']",3.2058,3.6054,2.5366,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2025-10-02,35000000.0,181125.0,112,['Thriller'],5.6693,7.1263,1.3094999999999999,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2024-08-29,3700000.0,17660107.0,85,"['Animation', 'Adventure', 'Fantasy', 'Family']",3.3301073516158106,88.154,0.5436,lv,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2025-11-11,110000000.0,66263567.0,133,"['Action', 'Thriller', 'Science Fiction']",6.777733333333333,9.1116,2.6385,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2021-05-14,90000000.0,190700000.0,148,"['Crime', 'Action', 'Horror']",4.751966666666666,6.4342,5.4611,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2016-12-21,4000000.0,6170043.0,86,"['Horror', 'Mystery']",2.5827,3.0635,0.6252,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2008-03-03,85000000.0,298572799.0,86,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']",4.3004999999999995,8.1371,0.3516,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2014-03-05,110000000.0,337580051.0,102,"['Action', 'Drama', 'War']",5.419066666666667,7.9106000000000005,0.21910000000000002,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2015-10-14,19500000.0,34854990.0,111,"['Thriller', 'Mystery', 'Crime']",5.5483666666666664,7.72,0.5746,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2004-10-29,35000000.0,83977925.5,91,['Comedy'],0.369766666666666,0.6925,0.2277,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2018-08-24,35000000.0,83977925.5,99,"['Horror', 'Thriller']",1.059033333333333,1.374,0.5095000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2015-09-19,35000000.0,24532.0,102,"['Drama', 'Comedy']",1.102533333333333,1.708,0.1014,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2021-04-23,35000000.0,33457923.0,138,"['Action', 'Adventure', 'History', 'Drama']",2.689633333333333,3.7628,1.2623,ja,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2025-10-02,1400000.0,2350523.0,91,"['Horror', 'Mystery']",0.709466666666666,1.0499,0.1592,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2016-11-18,35000000.0,83977925.5,108,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",3.382233333333333,6.4342,0.1505,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2001-10-23,1500000.0,83977925.5,89,"['Thriller', 'Horror', 'Fantasy']",1.3211,1.9100000000000001,0.2117,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2021-08-14,35000000.0,83977925.5,109,['Comedy'],0.44163333333333304,0.766,0.5383,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2020-02-12,85000000.0,319715683.0,99,"['Action', 'Science Fiction', 'Comedy', 'Family']",2.7378,3.8054,0.6382,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2014-04-16,200000000.0,708962323.0,141,"['Action', 'Adventure', 'Science Fiction']",5.406266666666666,7.2234,0.8465,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2003-07-25,38000000.0,197101678.0,84,"['Family', 'Action', 'Comedy', 'Adventure', 'Science Fiction']",1.7088333333333332,1.8075,1.3529,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2014-07-23,100000000.0,244819862.0,98,"['Action', 'Adventure']",4.2919,6.0799,1.0092,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2017-07-19,177200000.0,225973340.0,137,"['Adventure', 'Science Fiction', 'Action']",2.788566666666666,3.3085,2.2712,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2002-10-02,21000000.0,43900000.0,92,"['Action', 'Crime', 'Thriller']",7.102333333333333,16.3832,1.3016,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2017-06-02,35000000.0,708973.0,107,"['War', 'Drama', 'Romance']",3.3332333333333333,5.2501,0.20650000000000002,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2001-02-01,35000000.0,83977925.5,115,"['Comedy', 'Drama', 'Romance']",0.8136666666666661,1.5128,0.5907,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2010-01-14,80000000.0,157107755.0,118,"['Action', 'Thriller', 'Science Fiction']",7.424533333333334,10.2637,0.4414,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2014-04-17,4000000.0,25343661.0,87,"['Comedy', 'Horror']",4.3718666666666675,6.4707,0.46640000000000004,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2001-04-04,53000000.0,83300000.0,124,"['Crime', 'Drama']",4.048166666666667,6.6058,0.7257,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2010-10-15,12500000.0,11826980.0,107,['Drama'],3.336366666666666,3.5479000000000003,2.1128,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2007-07-26,39000000.0,26800000.0,86,"['Action', 'Thriller', 'Comedy', 'Crime']",4.865833333333335,8.1279,0.352,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2010-12-14,170000000.0,409912892.0,126,"['Adventure', 'Action', 'Science Fiction']",4.090333333333334,5.0166,1.7665000000000002,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2013-04-26,1300000.0,16000000.0,132,"['Drama', 'Romance']",1.8321333333333332,2.9067,2.552,hi,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2011-04-05,35000000.0,83977925.5,101,"['Documentary', 'Music']",0.371966666666666,0.6689,0.9459000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2015-12-24,60000000.0,101134059.0,124,"['Drama', 'Comedy']",5.888766666666666,6.9862,0.6584,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2023-09-15,100000000.0,37917985.0,103,"['Action', 'Adventure', 'Thriller']",8.893766666666666,16.3832,0.547,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2015-04-24,35000000.0,83977925.5,95,"['Comedy', 'Drama', 'Romance']",2.4758,2.7117,4.8828,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2008-12-19,35000000.0,76000000.0,119,"['Drama', 'Romance']",6.685300000000001,9.2982,3.2098,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2015-12-18,30000000.0,105000000.0,118,['Comedy'],1.8222,2.1857,0.2536,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2025-05-28,15000000.0,39123752.0,104,['Horror'],1.650566666666666,2.5448,0.6880000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2023-03-10,35000000.0,83977925.5,86,"['Animation', 'Fantasy', 'Action', 'Mystery', 'Horror']",2.017633333333333,2.1011,0.4642,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2007-02-12,23000000.0,41000000.0,110,"['Drama', 'Thriller', 'Crime', 'History']",2.5813333333333333,3.254,0.5746,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2015-02-05,17000000.0,15730665.0,86,"['Animation', 'Family', 'Adventure', 'Fantasy']",0.9739333333333331,2.3801,0.1341,fr,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2005-05-13,35000000.0,83977925.5,75,"['Mystery', 'Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",1.177966666666666,2.0701,0.1814,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2015-09-21,80000000.0,473200000.0,89,"['Animation', 'Comedy', 'Family', 'Fantasy']",4.438966666666666,4.8677,0.8697,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2015-12-16,35000000.0,83977925.5,97,['Comedy'],0.34686666666666605,0.44770000000000004,0.37970000000000004,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2022-12-23,75000000.0,83977925.5,113,"['Action', 'Adventure', 'Comedy']",5.973133333333333,7.5755,0.2442,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2010-04-30,35000000.0,83977925.5,121,"['Drama', 'Romance']",0.7809,1.1494,0.22690000000000002,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2017-03-16,28000000.0,14940116.0,99,"['Action', 'Drama', 'Thriller']",3.4223,7.3818,0.3541,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2013-07-30,105000000.0,347434178.0,105,"['Fantasy', 'Family', 'Comedy', 'Animation']",2.2066,2.997,1.0096,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2021-06-30,18000000.0,76994245.0,103,"['Action', 'Horror', 'Thriller']",1.490033333333333,2.2157,0.212,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2009-09-10,35000000.0,83977925.5,89,"['Action', 'Drama', 'Thriller']",3.749966666666667,4.5592,0.8245,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2008-11-12,15000000.0,378400000.0,121,"['Drama', 'Romance']",1.994233333333333,3.2185,1.3077,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2011-10-27,11000000.0,12935800.0,93,['Comedy'],0.6737333333333331,0.8336,0.1431,it,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2005-09-14,35000000.0,83977925.5,91,"['Documentary', 'Music']",0.24406666666666602,0.3912,0.2414,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2012-04-04,20000000.0,16863583.0,93,"['Action', 'Thriller', 'Mystery']",6.159233333333333,8.3552,0.214,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2020-08-13,35000000.0,83977925.5,113,['Drama'],1.817699999999999,2.1466,0.2021,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2000-10-17,5000000.0,83977925.5,86,['Comedy'],1.778233333333333,2.8087,0.34,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2018-08-09,15000000.0,93411426.0,136,"['Crime', 'Comedy', 'Drama', 'History']",2.552833333333333,3.0461,1.2949,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2023-07-19,100000000.0,952000000.0,181,"['Drama', 'History']",17.567733333333333,30.2615,9.9131,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2000-02-04,40000000.0,161834276.0,116,"['Horror', 'Mystery']",3.292966666666666,4.8828,0.6895,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2009-08-11,35000000.0,83977925.5,96,['Comedy'],0.602866666666666,1.2747,0.5432,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2008-07-19,34000000.0,202404009.0,100,"['Animation', 'Fantasy', 'Family']",0.709333333333333,0.9246000000000001,4.769,ja,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2023-02-01,72000000.0,46497678.0,111,"['Family', 'Comedy', 'Adventure']",2.089766666666666,3.8348,1.6173000000000002,fr,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2012-11-09,35000000.0,34153101.0,91,"['Fantasy', 'Family', 'Music', 'Drama', 'Romance']",0.09996666666666601,0.1107,0.839,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2001-03-17,60400.0,83977925.5,84,"['Comedy', 'Drama', 'Horror', 'Thriller']",1.2750666666666661,2.205,1.9252,ja,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
2011-09-02,35000000.0,83977925.5,95,['Comedy'],2.224733333333333,3.498,0.44880000000000003,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2017-12-09,111000000.0,295038508.0,108,"['Animation', 'Family', 'Adventure', 'Comedy']",4.425,8.6249,0.6206,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2000-07-07,65000000.0,110317580.0,104,"['Fantasy', 'Comedy', 'Family']",2.935633333333333,4.8908000000000005,0.5681,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2009-01-22,35000000.0,92158961.0,92,"['Fantasy', 'Action', 'Thriller']",4.159666666666667,6.4297,0.12990000000000002,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2009-07-17,35000000.0,83977925.5,68,"['Family', 'Comedy', 'Fantasy', 'TV Movie']",3.7036,4.5136,0.19820000000000002,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2000-07-07,19000000.0,278022760.0,88,['Comedy'],3.769433333333333,6.4707,1.7772000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2001-07-04,45000000.0,141220678.0,82,['Comedy'],3.5481,5.0508,1.7772000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2020-02-05,75000000.0,205537933.0,109,"['Action', 'Crime']",5.361533333333334,9.566,0.7024,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2010-11-17,250000000.0,954305868.0,146,"['Adventure', 'Fantasy']",5.902966666666667,8.5004,0.9066000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2011-07-12,125000000.0,1341511219.0,130,"['Adventure', 'Fantasy']",5.902966666666667,8.5004,0.9066000000000001,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Summer
2002-02-06,35000000.0,83977925.5,68,"['Animation', 'Family', 'Comedy']",3.292266666666666,4.5762,0.2281,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Winter
2003-10-24,45000000.0,220673217.0,84,['Comedy'],2.072166666666666,3.608,1.0298,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Fall
2006-04-12,40000000.0,178710620.0,83,['Comedy'],3.199466666666666,5.0508,1.0298,en,6.6,96014.0,Unknown,0.0,64.0,58.0,Spring
